file_name,word_count1, avg_sentence_length1, sentence_count1, difficult_words1, avg_syllables_per_word1, poly_syllable_count1,Avg_wordLength1, Avg_SentLenghtByCh1, Avg_SentLenghtByWord1,CountSpecialCharacter1, CountPuncuation1,CountFunctionalWords1, AvgWordFrequencyClass1,typeTokenRatio1, BrunetsMeasureW1,YulesCharacteristicK1, ShannonEntropy1,SimpsonsIndex1, smog_index1, gunning_fog1,flesch_reading_ease1, dale_chall_readability_score1
180.txt,68,5.666666666666667,12,12,1.1,12,4.829268292682927,53.0,9.166666666666666,0.0,0.05263157894736842,0.6349206349206349,2.0793650793650795,0.5394736842105263,9.37213066054915,2579.994960947342,5.0006801229391185,0.9754224270353302,8.8,11.325490196078434,108.02,6.7

181.txt,66,7.333333333333333,9,9,1.2,9,5.055555555555555,148.5,27.0,0.0,0.040268456375838924,0.6949152542372882,2.288135593220339,0.6212121212121212,9.522904580075714,3182.993392703246,4.905545752891594,0.967270601987142,8.8,10.387878787878787,97.87,6.15

182.txt,123,6.473684210526316,19,17,0.9,19,4.384615384615385,34.46153846153846,7.384615384615385,0.0,0.05434782608695652,0.64,1.97,0.4789915966386555,11.471888739474396,1836.0,5.332110910503973,0.9761616161616161,8.8,10.117928968763373,124.12,6.14

183.txt,72,7.2,10,10,0.9,10,4.27027027027027,66.25,14.0,0.0,0.03731343283582089,0.5892857142857143,1.4464285714285714,0.48333333333333334,6.913681620429396,2327.8061224489797,4.537365359936823,0.9668831168831169,8.8,10.435555555555556,123.39,6.19

184.txt,203,7.25,28,26,1.0,27,4.944444444444445,31.76923076923077,5.8076923076923075,0.0,0.05052878965922444,0.6774193548387096,1.9548387096774194,0.48936170212765956,17.61303041895096,2155.25494276795,6.150566441371798,0.9882697947214076,8.7,10.023152709359607,114.88,6.02

185.txt,286,9.862068965517242,29,28,1.0,28,4.580838323353293,73.05882352941177,12.647058823529411,0.0,0.03739061256961018,0.5282258064516129,2.774193548387097,0.5035211267605634,25.180338114747027,2144.575962539022,6.625874199942163,0.9874624526576988,8.7,9.860911502290813,112.23,5.67

186.txt,315,11.666666666666666,27,26,1.0,26,4.845744680851064,78.94117647058823,13.647058823529411,0.004418262150220913,0.044182621502209134,0.6326530612244898,2.257142857142857,0.42857142857142855,22.69117267768449,2055.4768846314037,6.573913752525592,0.9895617263298762,8.7,9.968253968253968,110.39,5.52

187.txt,249,8.03225806451613,31,25,1.0,21,4.882758620689655,30.875,5.1875,0.02453385672227674,0.05593719332679097,0.6949152542372882,2.0282485875706215,0.4525862068965517,19.479730148737893,2264.994094928022,6.262283126771616,0.987673343605547,7.8,9.228967482834566,114.08,5.62

188.txt,233,9.32,25,23,1.0,23,4.418032786885246,77.58333333333333,15.666666666666666,0.006369426751592357,0.03503184713375796,0.5103092783505154,2.2577319587628866,0.6311111111111111,25.784672992059413,3518.9711977893508,6.817286296006054,0.9935900859996795,8.6,9.676497854077255,112.78,5.66

189.txt,134,9.571428571428571,14,14,0.9,14,3.3956043956043955,30.058823529411764,6.764705882352941,0.0,0.06451612903225806,0.4032258064516129,2.024193548387097,0.3959731543624161,11.582310958424744,1737.7731529656608,5.130808702876042,0.9617099396800419,8.8,10.007675906183369,120.98,5.76

19.txt,74,6.166666666666667,12,12,1.0,12,6.0,310.0,48.0,0.0,0.05161290322580645,0.66,1.58,0.75,9.414566312339257,3856.0,5.0287584397314555,0.9836734693877551,8.8,10.953153153153155,115.98,6.5

190.txt,138,4.3125,32,27,0.9,22,3.7065217391304346,26.5,5.6,0.08561020036429873,0.0546448087431694,0.4838709677419355,3.120967741935484,0.5771812080536913,17.39110026230962,3574.401664932362,5.881009610935033,0.972987149226331,7.9,11.55108695652174,126.32,6.94

191.txt,250,12.5,20,19,1.1,19,5.380952380952381,42.407407407407405,8.11111111111111,0.0,0.04184457728437233,0.6084905660377359,2.1839622641509435,0.5357142857142857,24.424137555408052,2752.313990744037,6.619449684908597,0.9899400876330144,8.7,10.040000000000001,101.09,5.46

192.txt,186,16.90909090909091,11,11,1.3,11,6.264367816091954,85.0,15.0,0.005291005291005291,0.020105820105820106,0.6956521739130435,2.1490683229813663,0.5706521739130435,19.646143630670345,2705.9141236835,6.251390676809241,0.9874223602484472,8.8,11.129227761485827,79.69,5.41

193.txt,132,4.551724137931035,29,18,1.1,16,4.395348837209302,20.14814814814815,3.740740740740741,0.0017543859649122807,0.06140350877192982,0.5185185185185185,2.759259259259259,0.4507042253521127,12.778368887526414,2520.5761316872427,5.20434942895605,0.9548286604361371,7.4,9.275235109717867,109.16,6.02

194.txt,156,9.75,16,13,0.9,13,5.014705882352941,61.5,11.6,0.008012820512820512,0.041666666666666664,0.5666666666666667,2.183333333333333,0.5886524822695035,16.465824744000773,2918.0555555555557,6.018180571324402,0.9882352941176471,8.3,9.233333333333333,120.8,5.44

195.txt,80,8.0,10,10,1.0,10,4.7105263157894735,176.5,32.5,0.0,0.0423728813559322,0.6857142857142857,1.9142857142857144,0.45,7.72744186578486,2024.4897959183672,4.63398252461558,0.9594202898550724,8.8,10.200000000000001,114.12,6.01

196.txt,321,8.916666666666666,36,31,1.0,30,4.337209302325581,48.111111111111114,9.407407407407407,0.0,0.040754716981132075,0.5755395683453237,1.8992805755395683,0.4123076923076923,22.8924437870538,1569.0181667615548,6.504139860774659,0.9880528789964418,8.3,9.429595015576323,113.18,5.6

197.txt,230,6.571428571428571,35,35,0.9,35,3.852713178294574,28.517241379310345,6.0344827586206895,0.0,0.050292397660818715,0.41397849462365593,2.752688172043011,0.4796380090497738,19.486210556709548,2064.978610243959,6.3141826692256044,0.9875617553036908,8.8,10.715527950310559,124.03,6.37

198.txt,131,7.277777777777778,18,14,0.9,12,3.9204545454545454,35.93333333333333,6.4,0.0,0.048824593128390596,0.4959349593495935,1.886178861788618,0.4520547945205479,12.848634930407805,1755.5687751999471,5.500941388148243,0.9774756763961082,7.8,9.185920271416455,123.31,5.68

199.txt,336,8.195121951219512,41,34,0.8,31,3.8241758241758244,51.608695652173914,9.73913043478261,0.0,0.05955334987593052,0.6628787878787878,2.4166666666666665,0.39263803680981596,22.207878463260542,1534.090909090909,6.355088083499835,0.9845604332296347,8.1,9.325667828106853,130.84,5.64

2.txt,1914,12.675496688741722,151,148,1.0,141,4.955645161290323,75.98214285714286,13.973214285714286,0.002551908131307273,0.027143022851177357,0.5152057245080501,3.5008944543828266,0.3086289041821069,77.69003484609516,808.3051449528132,8.075349648208363,0.9914624791685346,8.6,10.16319763056461,109.37,5.49

20.txt,210,11.052631578947368,19,18,1.0,18,4.858585858585859,88.5,16.8,0.0044742729306487695,0.029082774049217,0.4659090909090909,2.0795454545454546,0.5431472081218274,19.694481231877138,2161.0278925619837,6.288243286992647,0.9879220779220779,8.7,9.849624060150376,111.02,5.54

200.txt,195,8.478260869565217,23,22,0.9,21,4.208791208791209,40.388888888888886,7.888888888888889,0.005376344086021506,0.06317204301075269,0.4276315789473684,2.026315789473684,0.4787234042553192,17.08440311107197,2166.724376731302,6.038797868843833,0.9859707215057512,8.6,9.904124860646602,122.09,5.84

201.txt,142,10.142857142857142,14,13,1.0,14,4.527777777777778,93.0,18.333333333333332,0.0,0.04085257548845471,0.3983050847457627,2.042372881355932,0.518796992481203,13.798858063767568,2075.5530020109163,5.645734176665219,0.9804432855280313,8.8,9.719114688128773,111.94,5.59

202.txt,128,8.0,16,16,0.9,16,4.954545454545454,87.5,15.333333333333334,0.0,0.04339622641509434,0.5922330097087378,2.436893203883495,0.7017543859649122,16.577021050231323,4168.159110189462,6.0300962507323765,0.9893394250904245,8.8,10.200000000000001,122.58,6.01

203.txt,63,7.875,8,8,1.0,8,4.3076923076923075,149.0,27.0,0.0,0.04013377926421405,0.42857142857142855,2.2857142857142856,0.625,10.096220075476976,3406.399596875787,5.026894161897899,0.9723502304147466,8.8,10.22936507936508,114.24,6.03

205.txt,199,11.055555555555555,18,18,1.0,18,4.654545454545454,75.0909090909091,14.818181818181818,0.0011961722488038277,0.034688995215311005,0.7108433734939759,2.2409638554216866,0.5815217391304348,19.919844142025504,2692.698504862825,6.240860772975229,0.98583424607521,8.8,10.04031267448353,111.01,5.61

206.txt,122,11.090909090909092,11,11,1.0,11,4.578947368421052,61.25,12.375,0.002012072434607646,0.04426559356136821,0.5360824742268041,2.3608247422680413,0.6491228070175439,15.264352289823758,3713.465830587735,5.898716837743795,0.988831615120275,8.8,10.042921013412817,110.98,5.61

207.txt,122,8.714285714285714,14,14,1.0,13,5.098591549295775,94.33333333333333,16.166666666666668,0.0,0.043782837127845885,0.5904761904761905,1.6666666666666667,0.7295081967213115,18.22748661731266,4876.190476190476,6.292677303318596,0.9952380952380953,8.6,10.075878220140517,113.39,5.88

208.txt,238,8.5,28,28,1.0,25,4.604477611940299,39.76,7.24,0.0,0.04518664047151277,0.5505050505050505,2.196969696969697,0.5254237288135594,22.659597048423272,2506.3769003162943,6.471500701269764,0.988155668358714,8.5,10.105882352941178,113.61,5.92

209.txt,67,6.7,10,10,0.9,10,4.65625,132.0,26.0,0.0,0.05660377358490566,0.47368421052631576,2.0350877192982457,0.4925373134328358,7.378090957520032,2413.050169282856,4.635264356156139,0.9661654135338346,8.8,10.650149253731342,123.89,6.33

21.txt,150,12.5,12,12,1.1,12,6.033707865168539,255.33333333333334,41.666666666666664,0.0013020833333333333,0.020833333333333332,0.953125,2.2265625,0.6222222222222222,16.659005736436416,3017.578125,5.8550215525857165,0.9803149606299213,8.8,10.200000000000001,101.09,5.52

210.txt,150,6.25,24,18,1.1,18,4.988888888888889,37.36842105263158,6.421052631578948,0.0,0.050824175824175824,0.43283582089552236,2.5671641791044775,0.39766081871345027,13.032275984330834,1978.1688572065048,5.477960211447387,0.9738525418022669,8.1,9.3,107.43,5.84

211.txt,333,8.121951219512194,41,37,0.8,32,4.698924731182796,44.357142857142854,7.75,0.026792750197005517,0.05358550039401103,0.6651982378854625,1.9955947136563876,0.44947735191637633,23.010350251660714,2063.3041588231868,6.522990117274421,0.9890062765584188,8.2,9.693224932249322,130.91,5.79

212.txt,167,11.928571428571429,14,14,1.1,13,5.641025641025641,70.23076923076923,11.692307692307692,0.0,0.025945945945945945,0.5526315789473685,1.7763157894736843,0.41818181818181815,13.302466036501688,2292.2437673130194,5.289294598024179,0.9657546183339143,8.6,10.124721984602225,101.67,5.55

213.txt,111,7.4,15,15,0.9,15,4.64,78.8,16.2,0.0,0.04773869346733668,0.6951219512195121,1.853658536585366,0.5274725274725275,10.17310100429725,2367.6383105294467,5.139692445313597,0.975609756097561,8.8,10.365405405405406,123.18,6.14

214.txt,86,9.555555555555555,9,9,1.1,9,5.2926829268292686,93.75,18.0,0.0,0.026455026455026454,0.589041095890411,2.136986301369863,0.6153846153846154,10.681839702400978,2871.0827547382246,5.123053285168686,0.9729832572298326,8.8,10.00826873385013,104.08,5.76

215.txt,341,6.82,50,30,0.8,35,4.168478260869565,22.555555555555557,4.166666666666667,0.003933910306845004,0.08654602675059009,0.3775933609958506,2.3941908713692945,0.27298850574712646,16.742643549714284,1476.2142525094264,5.8440885891915775,0.9735477178423236,7.9,8.247061583577713,132.23,5.36

216.txt,168,8.0,21,21,0.9,21,4.428571428571429,65.3,13.3,0.0,0.0377643504531722,0.5294117647058824,2.2794117647058822,0.631578947368421,18.69254041569853,3188.797577854671,6.203046113768769,0.9886710239651416,8.8,10.200000000000001,122.58,6.01

217.txt,85,6.538461538461538,13,12,0.9,12,5.264150943396227,55.42857142857143,9.285714285714286,0.0,0.050761421319796954,0.9090909090909091,2.0,0.5064935064935064,8.31333418733059,2277.3186409550044,4.807291990695658,0.9673659673659674,8.6,10.262443438914028,124.06,6.19

218.txt,136,5.44,25,14,1.0,14,4.894736842105263,25.545454545454547,4.545454545454546,0.0,0.06174957118353345,0.47115384615384615,2.173076923076923,0.5294117647058824,14.60471383072859,2945.6360946745563,5.81728133898759,0.9871172516803585,7.4,8.29364705882353,116.71,5.53

219.txt,133,8.3125,16,16,1.1,15,4.593406593406593,60.36363636363637,10.818181818181818,0.001483679525222552,0.032640949554896145,0.6692307692307692,2.0384615384615383,0.32450331125827814,9.620887222609568,1386.98224852071,4.644507769807329,0.9425163983303518,8.7,10.13703007518797,105.34,5.95

22.txt,355,13.653846153846153,26,26,1.0,23,5.417142857142857,84.66666666666667,14.555555555555555,0.010382868267358857,0.035691109669046074,0.5127272727272727,2.341818181818182,0.514018691588785,28.633888973473592,2246.876033057851,6.940742773183584,0.9919840743198407,8.5,10.391115926327195,108.38,5.47

220.txt,192,8.347826086956522,23,23,1.0,22,4.673913043478261,42.55555555555556,8.5,0.001277139208173691,0.04086845466155811,0.56875,2.2625,0.6182795698924731,21.837675720056843,3300.78125,6.5482377827509834,0.992688679245283,8.7,10.130797101449275,113.76,5.94

221.txt,242,8.962962962962964,27,23,1.0,21,4.605633802816901,46.27272727272727,8.5,0.0028873917228103944,0.04523580365736285,0.7309644670050761,2.263959390862944,0.5439330543933054,23.816988036169732,2761.730526424283,6.684061116910632,0.9921785973272558,8.2,9.38683807774717,113.14,5.58

222.txt,81,9.0,9,8,0.8,7,3.422222222222222,15.333333333333334,3.3333333333333335,0.0,0.11945392491467577,0.5757575757575758,2.5454545454545454,0.3894736842105263,8.074651035239558,2483.9302112029386,4.494052923639357,0.9393939393939394,8.2,9.550617283950618,130.02,5.64

223.txt,133,6.65,20,17,0.9,19,4.9361702127659575,22.285714285714285,4.904761904761905,0.0,0.06762295081967214,0.5520833333333334,2.4270833333333335,0.3983739837398374,9.821774790056768,1725.2604166666667,4.81624574724159,0.9521929824561404,8.7,9.772781954887217,123.95,5.98

224.txt,81,6.75,12,12,1.0,11,6.076923076923077,86.0,13.75,0.005763688760806916,0.040345821325648415,0.7413793103448276,1.793103448275862,0.78125,11.28694575467828,4839.476813317479,5.334454650703428,0.9866908650937689,8.6,10.625925925925927,115.38,6.31

225.txt,404,7.345454545454546,55,49,0.8,48,3.792452830188679,40.833333333333336,7.916666666666667,0.0,0.05448504983388704,0.5045045045045045,2.2162162162162162,0.33251231527093594,22.697445909327868,1165.8505352199045,6.312866007371144,0.9825789645066754,8.5,9.78966696669667,131.7,5.92

226.txt,74,9.25,8,8,0.9,8,3.775,154.0,31.0,0.0,0.038834951456310676,0.22388059701492538,1.7164179104477613,0.4864864864864865,8.045772441006674,2722.2098462909335,4.714905235040149,0.9669832654907282,8.8,10.024324324324326,121.31,5.8

227.txt,141,8.294117647058824,17,17,0.8,17,4.295081967213115,83.0,16.833333333333332,0.0,0.05168986083499006,0.42592592592592593,2.259259259259259,0.5901639344262295,14.70057045843963,2753.772290809328,5.84257893722846,0.9870197300103842,8.8,10.140342094284524,130.74,5.95

228.txt,115,7.1875,16,15,0.8,12,4.191489361702128,80.6,15.8,0.0,0.05405405405405406,0.5909090909090909,1.8522727272727273,0.44554455445544555,9.342607387663085,1696.797520661157,4.969256301480852,0.9683908045977011,8.1,10.092391304347826,131.86,6.05

229.txt,186,9.3,20,19,1.0,18,4.890909090909091,64.38461538461539,10.384615384615385,0.0,0.0447585394581861,0.6708860759493671,2.2341772151898733,0.5684210526315789,20.50924463099297,3351.2257651017467,6.276074220545636,0.9866967669112312,8.5,9.806021505376345,112.8,5.71

23.txt,777,10.791666666666666,72,69,1.0,67,4.59375,49.292307692307695,9.6,0.0,0.05145482388973966,0.5022761760242792,3.195751138088012,0.38181818181818183,44.652957171779235,1321.7248739871188,7.3435040274620205,0.987463735696067,8.6,9.868790218790219,111.28,5.57

230.txt,233,16.642857142857142,14,14,1.0,14,4.232558139534884,98.6,20.2,0.0,0.034170854271356785,0.5211267605633803,2.8309859154929575,0.5387755102040817,23.84313259732322,2472.1726288875666,6.569525306527392,0.9881300380901763,8.8,11.060576333537707,105.34,5.41

231.txt,688,9.971014492753623,69,59,1.0,56,4.813888888888889,47.596774193548384,9.209677419354838,0.0016605778811026237,0.03786117568913982,0.5197255574614065,3.305317324185249,0.4388059701492537,45.3551366421947,1635.1220545531041,7.524012624616936,0.9914826145131533,8.3,9.418638355240985,112.11,5.49

232.txt,997,11.077777777777778,90,89,1.2,85,5.645224171539961,73.1076923076923,12.984615384615385,0.0006229235880398671,0.02616279069767442,0.7523148148148148,3.1770833333333335,0.4350515463917526,61.49900536728963,1619.9952846364883,7.8166867596894,0.9912155057722845,8.7,10.001823247520338,94.07,5.6

233.txt,814,7.980392156862745,102,85,0.9,81,4.30879345603272,54.20967741935484,10.161290322580646,0.0,0.03594389246054939,0.614406779661017,2.694915254237288,0.3762254901960784,46.1459169291833,1230.569121261451,7.429992471597602,0.9902628277355581,8.2,9.369061039649276,122.59,5.68

234.txt,2215,10.44811320754717,212,176,0.9,172,4.657032755298651,59.41843971631206,11.76595744680851,0.020896924160601082,0.03134538624090162,0.5238938053097345,2.6589970501474927,0.24295233213736545,63.05344738946438,544.4296516737585,7.853041646278021,0.9923115768650764,8.3,9.357574854124962,120.09,5.41

235.txt,1046,11.127659574468085,94,92,1.0,90,4.934102141680396,52.46067415730337,9.280898876404494,0.001473063973063973,0.045454545454545456,0.5894621295279913,3.275521405049396,0.3787878787878788,57.93932270332558,1261.2766757317866,7.688935752291681,0.9897178562381636,8.7,9.969228265733697,110.94,5.58

236.txt,707,8.8375,80,78,1.0,76,5.051351351351351,43.15714285714286,7.8428571428571425,0.002912621359223301,0.04433656957928803,0.6003460207612457,2.5951557093425603,0.4088235294117647,42.90067316364954,1488.42806000886,7.385658210735279,0.9909087092885885,8.7,9.948012729844415,113.26,5.82

237.txt,1306,11.872727272727273,110,96,1.0,93,4.5705426356589145,67.33333333333333,12.864197530864198,0.003975424647632815,0.02963498373689917,0.5088652482269503,3.520390070921986,0.3284389489953632,59.30820339022973,923.6205422262461,7.699449748253291,0.989712536263349,8.4,9.689366559933177,110.18,5.39

238.txt,1543,11.021428571428572,140,133,1.0,127,4.761792452830188,57.09322033898305,10.40677966101695,0.0002918004085205719,0.03574555004377006,0.5609022556390978,3.6706766917293234,0.3416827231856134,73.24271066543294,1056.6792922155012,8.068468516749965,0.9919957908314805,8.6,9.856400333302473,111.05,5.54

239.txt,1048,8.806722689075631,119,100,1.0,95,4.903814262023217,54.92857142857143,9.702380952380953,0.00021290185224611454,0.033638492654886096,0.5854748603351956,3.292737430167598,0.4074074074074074,60.885792710398086,1462.051746200181,7.787962802788325,0.9907914963818379,8.2,9.339482968760024,113.3,5.58

24.txt,136,9.066666666666666,15,15,1.1,15,6.044776119402985,312.0,52.5,0.0,0.0304,0.9245283018867925,2.1320754716981134,0.6339285714285714,14.545059693315249,2862.2285510857955,5.751505776389921,0.9845462713387242,8.8,10.03843137254902,104.57,5.83

240.txt,2366,11.94949494949495,198,179,1.0,163,4.88728813559322,62.81366459627329,11.391304347826088,0.0016548233232746034,0.03299912391706415,0.5165330661322646,3.5250501002004007,0.27832830676432574,83.93714375126912,686.4430263332275,8.170745978390851,0.9921753280998087,8.3,9.806002544464084,110.11,5.42

241.txt,776,14.10909090909091,55,52,1.1,50,5.296202531645569,81.28888888888889,14.911111111111111,0.0002701242571582928,0.02377093462992977,0.5669064748201439,3.3194244604316547,0.4474708171206226,52.08352557973428,1593.830547073133,7.709119271506363,0.9918561980386872,8.6,10.324048734770386,99.45,5.39

242.txt,2021,17.884955752212388,113,109,1.1,110,5.327307326355852,107.1,19.755555555555556,0.001953125,0.019325657894736843,0.6534870950027457,3.685337726523888,0.33466533466533466,88.16005893205008,904.1203049057596,8.184229805672258,0.9910555123075716,8.8,11.311330148485155,95.62,5.38

243.txt,1124,11.83157894736842,95,90,1.0,87,4.747540983606557,80.55,14.45,0.004292722812755519,0.02759607522485691,0.5627572016460906,3.8199588477366255,0.3704044117647059,57.97490511268605,1193.7755084760115,7.655914234932535,0.987510224493861,8.6,9.935478554036337,110.23,5.49

244.txt,416,11.555555555555555,36,35,1.1,35,5.071111111111111,62.4,11.7,0.0005260389268805891,0.027354024197790636,0.728021978021978,2.7335164835164836,0.5061124694376528,34.56413120210547,2090.780099021857,7.171026133324332,0.9918112190839463,8.8,9.987606837606839,102.05,5.54

245.txt,721,8.101123595505618,89,81,0.9,75,4.054973821989528,42.15151515151515,8.151515151515152,0.0,0.04992967651195499,0.4336569579288026,2.3932038834951457,0.3405114401076716,38.71943467217193,1107.7072925503503,7.156567481002305,0.9890953722207361,8.4,9.734208106718198,122.47,5.81

246.txt,578,12.297872340425531,47,44,1.0,43,4.2746268656716415,70.79411764705883,13.617647058823529,0.0,0.033196721311475406,0.5542635658914729,2.5174418604651163,0.4229452054794521,38.877017175238485,1492.9992187969474,7.243246355373366,0.9909234590200948,8.6,9.964131635132151,109.75,5.45

247.txt,1199,11.99,100,95,1.1,94,5.309696092619392,77.31506849315069,13.465753424657533,0.0010496850944716584,0.02729181245626312,0.8088930936613056,3.044465468306528,0.40099833610648916,68.19144687471244,1347.8642630246256,8.013225373411496,0.9929546171268026,8.7,9.96530775646372,101.61,5.48

248.txt,669,10.136363636363637,66,63,0.9,59,4.472222222222222,52.60377358490566,10.415094339622641,0.0007042253521126761,0.03380281690140845,0.5365853658536586,3.2770034843205575,0.4353120243531202,44.36430687476903,1615.049351090823,7.363389799986803,0.9886227508497972,8.5,9.821361598043213,120.41,5.63

249.txt,714,9.780821917808218,73,72,1.0,67,4.762430939226519,51.0,9.783333333333333,0.0,0.03462648284706637,0.5892857142857143,2.5779220779220777,0.40870786516853935,44.65498549696285,1440.9575813796594,7.50296136175601,0.9918857565199029,8.6,9.94594221250144,112.31,5.71

25.txt,278,9.586206896551724,29,26,1.0,26,4.25503355704698,46.291666666666664,9.416666666666666,0.0,0.0549645390070922,0.45188284518828453,2.790794979079498,0.4172661870503597,20.420112165369627,1643.8787836347403,5.979195578490723,0.9716606307795085,8.5,9.575489952865295,112.51,5.59

250.txt,1543,11.021428571428572,140,133,1.0,127,4.761792452830188,57.09322033898305,10.40677966101695,0.0002918004085205719,0.03574555004377006,0.5609022556390978,3.6706766917293234,0.3416827231856134,73.24271066543294,1056.6792922155012,8.068468516749965,0.9919957908314805,8.6,9.856400333302473,111.05,5.54

251.txt,1805,13.992248062015504,129,127,1.0,124,5.333710407239819,72.01818181818182,12.954545454545455,0.006225874735400324,0.033744241065869755,0.6431989063568011,3.965823650034176,0.3367043426531826,76.67552969570853,988.6426125588625,8.128585116119083,0.9908046449914115,8.7,10.411303656939166,108.03,5.44

252.txt,1446,6.17948717948718,234,133,1.1,229,3.9462890625,309.2105263157895,61.78947368421053,0.039538435431868316,0.00797556422874597,0.5231286795626577,4.308662741799832,0.24930747922437674,49.969863180947236,1434.9083022746356,7.376070675394881,0.9783339421690977,8.8,8.150909671241623,107.5,5.4

253.txt,2153,18.560344827586206,116,115,1.1,114,5.326184092940125,111.67777777777778,20.022222222222222,0.0028599605522682445,0.0242603550295858,0.6598712446351931,3.8540772532188843,0.3508604206500956,96.51841588569299,1022.7670430473945,8.370530483363646,0.9918782065015815,8.8,11.560691577109727,94.94,5.4

254.txt,812,15.92156862745098,51,49,1.0,48,4.884615384615385,88.225,16.725,0.002244039270687237,0.037868162692847124,0.4779516358463727,3.7738264580369845,0.3833543505674653,45.73816573962055,1277.0710367476108,7.258120269362534,0.9841055630529315,8.7,10.782420554428668,106.07,5.38

255.txt,364,7.0,52,48,0.9,50,4.460732984293194,35.125,7.05,0.0,0.04847645429362881,0.5704225352112676,2.5528169014084505,0.4186046511627907,24.93018981191911,1647.4905772664154,6.63692365754103,0.9876822774100433,8.7,10.074725274725276,123.59,6.07

256.txt,494,32.93333333333333,15,15,1.1,15,5.285087719298246,284.875,55.375,0.0,0.01968503937007874,0.5914221218961625,2.9367945823927766,0.32142857142857145,24.58821440537805,918.7307960804895,6.290604353178013,0.9752918705249073,8.8,16.387908232118757,80.35,2.11

257.txt,535,11.630434782608695,46,46,1.1,46,5.006920415224913,80.93333333333334,15.4,0.000814000814000814,0.02564102564102564,0.5805084745762712,2.9046610169491527,0.532319391634981,44.96198552051291,2392.9905199655273,7.520025263177767,0.9916063910180287,8.8,10.091426249492077,101.97,5.57

258.txt,306,7.285714285714286,42,39,0.9,39,4.412790697674419,48.57692307692308,9.192307692307692,0.0,0.036490683229813664,0.5173745173745173,2.258687258687259,0.5,26.243388922744245,2158.882544982931,6.744059143760489,0.9899434318038969,8.6,10.012324929971989,123.3,6.01

259.txt,216,16.615384615384617,13,13,1.1,12,4.952,112.88888888888889,20.22222222222222,0.0,0.0322265625,0.5125628140703518,2.3819095477386933,0.6206896551724138,26.605307017687192,3560.5161485821063,6.865152040278968,0.9934013501852698,8.6,11.053561253561256,96.91,5.41

26.txt,291,12.125,24,24,1.0,23,5.354166666666667,77.05882352941177,14.0,0.0,0.03544494720965309,0.6707818930041153,2.6872427983539096,0.5017921146953405,24.909606675870034,2170.739555284594,6.56853512949495,0.9870421385572901,8.7,10.148969072164949,109.93,5.54

260.txt,329,9.4,35,30,1.1,28,4.947089947089947,49.903225806451616,9.064516129032258,0.0050729232720355105,0.032339885859226376,0.559322033898305,3.094915254237288,0.5759312320916905,34.43482479340963,3110.370583165757,7.2233168000610535,0.992505476766978,8.2,9.407416413373861,104.23,5.54

261.txt,454,11.64102564102564,39,38,1.0,38,4.903765690376569,56.65714285714286,10.628571428571428,0.0,0.03966286564204264,0.6096938775510204,2.6607142857142856,0.48337028824833705,35.80985154178125,1972.7457309454394,7.257534462568026,0.9924448040085599,8.8,10.004427877555631,110.42,5.54

262.txt,741,8.717647058823529,85,79,1.0,73,5.0703517587939695,45.082191780821915,8.342465753424657,0.0,0.03241153731787095,0.6741214057507987,3.269968051118211,0.40083217753120665,44.2327228035799,1358.1336953526115,7.4977601434416945,0.9909623003194888,8.4,9.75156624593157,113.39,5.75

263.txt,223,17.153846153846153,13,12,1.0,12,4.582417582417582,179.8,36.0,0.0022148394241417496,0.028792912513842746,0.35384615384615387,2.1846153846153844,0.34579439252336447,13.242936818872067,1363.3136094674555,5.57779623030551,0.9729315358181337,8.6,11.014004829251467,104.82,5.34

264.txt,220,9.565217391304348,23,21,1.1,21,4.037037037037037,84.9090909090909,17.454545454545453,0.007415254237288136,0.028601694915254237,0.5219512195121951,2.5853658536585367,0.6180257510729614,26.268971981644327,3286.1392028554433,6.832997688098638,0.9923003347680536,8.6,9.644268774703558,104.07,5.62

265.txt,904,9.224489795918368,98,94,0.9,83,4.678207739307536,51.608108108108105,9.608108108108109,0.0005138746145940391,0.03571428571428571,0.5761589403973509,3.043708609271523,0.3993095512082854,51.734510654064195,1422.6393579228982,7.579666896218883,0.9905879459658862,8.4,9.849087953765578,121.33,5.74

266.txt,413,10.073170731707316,41,38,1.0,37,5.113207547169812,36.06122448979592,6.408163265306122,0.003856749311294766,0.05454545454545454,0.5468277945619335,2.081570996978852,0.4543269230769231,31.68325568470558,2043.6104088133552,7.033275084762945,0.9914309255698984,8.6,9.709655701883896,112.01,5.59

267.txt,858,8.9375,96,86,1.0,80,5.091858037578288,49.43037974683544,9.075949367088608,0.0017583521728208992,0.03365988445114293,0.5293333333333333,3.1253333333333333,0.3758782201405152,47.707931641669795,1161.28,7.48140040925679,0.9901842456608811,8.3,9.58432400932401,113.16,5.66

268.txt,390,10.263157894736842,38,38,1.0,35,4.240909090909091,66.2,12.6,0.0,0.030970815961882073,0.5694050991501416,2.5722379603399435,0.46733668341708545,30.994799295822276,1760.54699098781,6.958167498806519,0.9902298480556271,8.6,10.002699055330636,111.82,5.68

