word_count1, avg_sentence_length1, sentence_count1, difficult_words1, avg_syllables_per_word1, poly_syllable_count1,Avg_wordLength1, Avg_SentLenghtByCh1, Avg_SentLenghtByWord1,CountSpecialCharacter1, CountPuncuation1,CountFunctionalWords1, AvgWordFrequencyClass1,typeTokenRatio1, BrunetsMeasureW1,YulesCharacteristicK1, ShannonEntropy1,SimpsonsIndex1, smog_index1, gunning_fog1,flesch_reading_ease1, dale_chall_readability_score1,0
836,26.967741935483872,31,31,1.3,31,5.890186915887851,155.8148148148148,26.185185185185187,0.00471253534401508,0.01814326107445806,0.7207446808510638,3.4095744680851063,0.4491017964071856,55.08750192585248,1574.4539384336804,7.756870460542797,0.9916671388503272,8.8,14.270350362710296,69.48,1.92,2
1094,21.45098039215686,51,51,1.1,51,5.07008547008547,128.97435897435898,22.307692307692307,0.004334121355397951,0.02364066193853428,0.5897177419354839,3.1360887096774195,0.3874773139745917,61.137236008010674,1226.6275364203955,7.713320159096488,0.9897932196217571,8.8,12.445108793060186,92.0,1.8,2
864,28.8,30,30,1.4,30,6.1846473029045645,164.75,26.571428571428573,0.0034401204042141475,0.017200602021070738,0.7144702842377261,3.487080103359173,0.44770857814336074,56.35209347857672,1604.3039614339416,7.749441789974826,0.9900886174540616,8.8,14.90888888888889,59.16,1.98,2
1143,23.3265306122449,49,49,1.1,49,5.15017667844523,150.68571428571428,27.82857142857143,0.005457282649604818,0.016371847948814452,0.5499515033947624,3.0096993210475267,0.3847533632286996,61.08570511577253,1116.0898659499267,7.893233641715058,0.9925776651945043,8.8,13.045397896691487,90.1,1.83,2
1163,21.537037037037038,54,54,1.1,53,5.026016260162602,124.5,22.333333333333332,0.0036005306045101384,0.024824711010043587,0.5986653956148713,3.2163965681601527,0.39215686274509803,65.53431542982469,1322.5905828875111,7.822590624857717,0.9905198698869879,8.8,12.472080506990224,91.91,1.8,2
1220,23.92156862745098,51,51,1.2,51,5.66962962962963,141.2093023255814,23.837209302325583,0.004567699836867863,0.01794453507340946,0.6779816513761467,3.876146788990826,0.41225860621326615,69.60747289467187,1364.0770978873832,7.9696670625660655,0.990610020134624,8.8,13.240758598521376,81.03,1.85,2
1686,20.5609756097561,82,76,1.2,75,5.302732240437159,160.9387755102041,27.918367346938776,0.005289006422364941,0.022541241657222013,0.6086956521739131,3.724184782608696,0.3942366646229307,87.16713900472237,1271.7095935727789,8.247075839446255,0.9919660538527473,8.6,12.02747446691549,84.45,1.73,2
838,27.032258064516128,31,31,1.4,31,6.29954954954955,162.8148148148148,26.444444444444443,0.0038383382253330323,0.019869044931135695,0.6621067031463749,3.5499316005471955,0.4749082007343941,57.90204122482917,1869.2980962308252,7.812400240958379,0.9909862638907108,8.8,14.292616829625068,60.96,1.92,2
665,28.91304347826087,23,23,1.3,23,6.226775956284153,165.47619047619048,26.571428571428573,0.007124536905101168,0.0176688515246509,0.7491408934707904,3.379725085910653,0.4757433489827856,47.0951687377797,1776.1363233783256,7.548550625754349,0.9912876838724559,8.8,14.94867603792089,67.51,1.98,2
876,35.04,25,25,1.1,25,5.594594594594595,173.66666666666666,30.666666666666668,0.007384468794664126,0.017627441638875654,0.6096256684491979,3.3609625668449197,0.4665071770334928,58.00311712578922,1775.8228716863507,7.804457548291818,0.9912734717837481,8.8,17.157552511415528,78.21,2.19,2
1024,27.675675675675677,37,37,1.3,37,5.9640287769784175,156.52941176470588,25.970588235294116,0.002609992542878449,0.016778523489932886,0.6803013993541442,3.482238966630786,0.45767716535433073,67.28456007561424,1619.2741712155043,8.084919385508613,0.9929684310159237,8.8,14.51558277027027,68.76,1.94,2
886,26.058823529411764,34,34,1.2,34,5.741860465116279,141.56666666666666,24.4,0.007923560941505477,0.021207177814029365,0.6688396349413298,3.4159061277705347,0.43595769682726204,54.773161148790095,1477.0631441349406,7.758900981644024,0.991605420733181,8.8,13.958518125082993,78.87,1.9,2
1143,20.05263157894737,57,57,1.2,57,5.760262725779967,111.42,18.88,0.004086709310589908,0.023454157782515993,0.6575757575757576,3.48989898989899,0.46236559139784944,73.7680147520498,1893.4394449545964,8.074000755291785,0.9911307207566055,8.8,12.015803287746927,84.96,1.78,2
739,28.423076923076923,26,26,1.3,26,5.850948509485095,151.0,26.791666666666668,0.0049261083743842365,0.01778872468527641,0.668693009118541,2.7933130699088147,0.49449035812672176,54.0636339448057,1968.7087148123169,7.769182616532936,0.9924266607449354,8.8,14.776537941084626,68.01,1.97,2
951,23.195121951219512,41,41,1.3,41,5.744939271255061,130.11111111111111,22.305555555555557,0.004653130287648054,0.0194585448392555,0.6831566548881036,3.3898704358068317,0.4744136460554371,64.9208418705279,1818.5879320367203,8.006837222304918,0.9926356201524547,8.8,13.00254930625016,73.31,1.83,2
695,25.74074074074074,27,27,1.2,27,5.618666666666667,153.95454545454547,25.454545454545453,0.004976580796252928,0.023711943793911006,0.7213114754098361,3.355737704918033,0.48180494905385735,50.49225420521386,1982.4240795485084,7.650214634343929,0.9922420522759697,8.8,13.850253130828671,79.19,1.89,2
1351,15.179775280898877,89,76,1.2,75,5.418636995827538,101.58730158730158,18.22222222222222,0.007407407407407408,0.017746913580246913,0.6163469557964971,3.9783152627189327,0.4405487804878049,81.08481927190563,1592.778524778433,8.229753940592325,0.991968822098549,8.4,10.32209516047206,89.91,5.28,2
904,23.17948717948718,39,39,1.2,39,5.967078189300412,117.52631578947368,19.289473684210527,0.008198537558165301,0.020385552847329937,0.74189364461738,3.495460440985733,0.49138920780711826,63.30471230774984,2118.1244227770294,7.931935049749959,0.9915879192143784,8.8,12.997458588609033,81.79,1.83,2
721,22.53125,32,32,1.2,32,5.321621621621621,125.03703703703704,22.555555555555557,0.003228646903434106,0.020252421485177575,0.6359447004608295,3.130568356374808,0.4273743016759777,46.58941896659801,1445.5369383271866,7.440594696693322,0.9898806569774312,8.8,12.787812066574203,82.45,1.82,2
621,20.7,30,27,1.2,27,5.3841642228739,164.61111111111111,28.5,0.005026809651474531,0.02111260053619303,0.6342342342342342,2.8972972972972975,0.5179153094462541,49.66475449010206,2182.6799772745717,7.68207527943133,0.9924155202133541,8.5,12.019130434782609,84.3,1.71,2
794,26.466666666666665,30,29,1.3,29,5.834467120181406,147.59259259259258,24.925925925925927,0.0064612326043737576,0.018389662027833,0.7171428571428572,3.36,0.47870967741935483,55.842697889549875,1855.469387755102,7.801785354985752,0.9921724913141222,8.7,14.047623845507978,69.99,1.89,2
615,30.75,20,20,1.2,20,5.768987341772152,165.05555555555554,28.333333333333332,0.004666666666666667,0.021666666666666667,0.702048417132216,3.35195530726257,0.46166666666666667,43.72098048201411,1784.3804292417008,7.413462763383887,0.9902095666916813,8.8,15.600813008130082,74.1,2.04,2
979,28.794117647058822,34,34,1.2,33,5.416974169741698,169.10714285714286,30.0,0.005233410090014654,0.01695624869164748,0.6990846681922197,3.3043478260869565,0.44805876180482684,62.13273380197703,1566.327519126141,7.891926841903233,0.991879444614824,8.8,14.90681968395121,76.09,1.98,2
1105,21.25,52,49,1.1,48,5.222021660649819,151.1764705882353,27.323529411764707,0.005205320994794679,0.016965490649701175,0.6017964071856288,3.1137724550898205,0.39447004608294933,61.048489404181275,1187.1068242756005,7.799168565173083,0.991525440627237,8.6,12.273755656108598,92.21,1.75,2
1090,30.27777777777778,36,36,1.2,36,5.558620689655172,175.73333333333332,30.166666666666668,0.00564652738565782,0.01844532279314888,0.6811145510835913,3.6016511867905057,0.45258215962441317,69.19890767105908,1696.6199874116178,7.9504599240279905,0.990375184436541,8.8,15.432212028542304,74.58,2.02,2
406,31.23076923076923,13,13,1.2,13,5.497695852534562,176.36363636363637,31.363636363636363,0.007161125319693095,0.015856777493606138,0.5796703296703297,2.802197802197802,0.5025125628140703,33.037971260885094,1991.4563458519503,6.929354273022147,0.9865891684073502,8.8,15.773095869647594,73.62,2.05,2
1132,23.583333333333332,48,47,1.3,47,6.0033500837520934,151.1578947368421,25.157894736842106,0.004664017965106236,0.017274140611504576,0.6446199407699901,3.3010858835143138,0.44554455445544555,70.77781393023602,1584.651261147043,8.088026963748565,0.9926957458181974,8.8,13.094110718492344,72.92,1.83,2
817,26.35483870967742,31,31,1.3,31,6.313063063063063,146.46666666666667,23.866666666666667,0.0027069704489059328,0.015339499210466952,0.8523035230352304,3.1287262872628725,0.44402985074626866,53.27574088219703,1541.594142228685,7.720671364311412,0.9924325159126761,8.8,14.059683341888103,70.1,1.91,2
1306,27.78723404255319,47,46,1.3,46,5.896142433234421,175.1891891891892,29.513513513513512,0.005513016845329249,0.020826952526799388,0.6678383128295254,4.024604569420035,0.4272300469483568,76.4285760194473,1527.098693171815,8.09479743568831,0.9902419495697523,8.8,14.52377569971653,68.65,1.93,2
1169,26.568181818181817,44,44,1.1,44,5.732297063903282,145.97297297297297,24.81081081081081,0.014835164835164835,0.02142857142857143,0.671161825726141,3.2686721991701244,0.44274120829576197,70.12423199469512,1743.4703259241405,8.058927546658875,0.9926728799610485,8.8,14.132833035228245,86.81,1.91,2
828,29.571428571428573,28,28,1.3,28,5.914746543778802,199.57142857142858,33.76190476190476,0.0049727681742836845,0.01610229694529955,0.7002688172043011,3.260752688172043,0.45885286783042395,54.87413010423928,1611.6386287432074,7.730113609484178,0.9916207181001172,8.8,15.181228433402348,66.84,2.0,2
1148,21.25925925925926,54,54,1.2,54,5.566844919786096,113.77083333333333,20.375,0.003624501631025734,0.01975353388909025,0.6082272282076395,3.373163565132223,0.43617021276595747,70.26446456331226,1568.5300175261718,8.002048284562104,0.9915307944921358,8.8,12.385236804749,83.74,1.8,2
851,21.275,40,40,1.3,40,6.036281179138322,115.35135135135135,19.62162162162162,0.0062514470942347765,0.017365130817318823,0.7228915662650602,3.464524765729585,0.43636363636363634,53.63157557717999,1523.7388644269179,7.6643568567691105,0.9900262354152983,8.8,12.390141010575793,75.26,1.8,2
1371,25.38888888888889,54,54,1.2,54,5.811653116531165,144.91489361702128,24.319148936170212,0.007272727272727273,0.018763636363636364,0.670549084858569,3.9584026622296173,0.43853073463268366,81.33826507483775,1599.8294578364955,8.18540736166455,0.9914754897818097,8.8,13.73104789691223,79.55,1.88,2
598,31.473684210526315,19,19,1.2,19,6.1257861635220126,158.8421052631579,25.94736842105263,0.010177281680892974,0.020354563361785948,0.7524950099800399,2.7784431137724552,0.49217391304347824,44.5307287446908,2087.481723180386,7.501792325839662,0.9920399201596807,8.8,15.860376694243971,73.37,2.06,2
1243,24.372549019607842,51,51,1.2,51,5.39908256880734,150.66666666666666,26.46153846153846,0.004560810810810811,0.019594594594594596,0.5670840787119857,3.1932021466905187,0.4011437908496732,68.9285584965165,1246.4117818363356,7.98878400911096,0.9919122746047024,8.8,13.39021027558248,80.58,1.86,2
1169,27.186046511627907,43,43,1.1,43,5.22508038585209,159.55882352941177,28.294117647058822,0.004024144869215292,0.022132796780684104,0.6340057636887608,3.738712776176753,0.4075993091537133,66.75794490068141,1405.8196092761616,7.78480758731146,0.9887866696224045,8.8,14.34576163288042,86.18,1.93,2
1070,23.26086956521739,46,46,1.2,46,5.776041666666667,115.93478260869566,19.47826086956522,0.00371540033438603,0.020434701839123166,0.6822033898305084,3.79978813559322,0.38666666666666666,58.806216152755695,1244.7931628842287,7.6981865120690935,0.9890899940686952,8.8,13.023973994311257,81.71,1.83,2
1255,24.134615384615383,52,52,1.1,51,5.13135593220339,154.89473684210526,26.55263157894737,0.005060728744939271,0.020917678812415654,0.5926916221033868,3.3110516934046346,0.41348497156783104,71.31416877849448,1368.7361186574776,8.029340753037305,0.9919364712878908,8.8,13.31121667177444,89.28,1.85,2
602,27.363636363636363,22,22,1.4,22,7.022151898734177,151.4090909090909,23.454545454545453,0.005950609937518596,0.01636417732817614,0.8019047619047619,2.841904761904762,0.5129087779690189,46.91223321290464,2138.7755102040815,7.57136030013829,0.9916466739367503,8.8,14.407248565388102,60.62,1.93,2
911,29.387096774193548,31,31,1.3,31,5.929936305732484,178.92307692307693,30.03846153846154,0.0036255065045851993,0.01727447216890595,0.7032967032967034,3.238095238095238,0.43478260869565216,57.81531584160369,1527.1013073210875,7.825756025600657,0.9921903687184861,8.8,15.115980312311889,67.03,1.99,2
942,19.625,48,48,1.1,48,5.289029535864979,102.45238095238095,18.261904761904763,0.005281285878300804,0.024799081515499425,0.6413043478260869,3.106280193236715,0.4238197424892704,57.57244272509422,1487.1700623118393,7.784830718699968,0.9921490282670031,8.8,11.888216560509555,93.86,5.41,2
1324,15.761904761904763,84,84,1.2,83,5.666666666666667,88.58904109589041,15.10958904109589,0.004727050930161634,0.022720341567551084,0.6805194805194805,3.4155844155844157,0.4437548487199379,79.81303504964289,1661.5130900845186,8.212189951292283,0.992632439772821,8.8,10.842526255215077,89.32,5.42,2
1027,24.452380952380953,42,42,1.4,42,6.245115452930729,140.4102564102564,22.384615384615383,0.00579080709373869,0.016286644951140065,0.7823204419889502,3.3193370165745857,0.3968253968253968,57.55489781267668,1233.51546045603,7.829256331253065,0.9919987287928421,8.8,13.416784902860853,63.58,1.86,2
1122,24.391304347826086,46,46,1.3,46,5.951890034364261,148.57894736842104,25.44736842105263,0.005272407732864675,0.016520210896309315,0.74,3.933,0.41621129326047357,64.83003261024442,1401.1,7.779027091254913,0.987007007007007,8.8,13.396450437882663,72.1,1.86,2
881,25.91176470588235,34,34,1.2,34,5.521929824561403,140.06666666666666,24.9,0.005187455788729073,0.018391888705493988,0.7047496790757382,3.1360718870346598,0.4364060676779463,55.39642356537479,1476.432871213382,7.780991717788007,0.9927664166372417,8.8,13.908406222875076,79.01,1.89,2
846,33.84,25,25,1.3,25,6.00639658848614,210.85714285714286,34.714285714285715,0.0026936026936026937,0.015937149270482603,0.664490861618799,3.4921671018276763,0.4477791116446579,55.386223506404384,1589.4511517564372,7.742069245535016,0.9906585436611546,8.8,16.718033096926714,62.51,2.15,2
1208,29.463414634146343,41,40,1.3,40,6.072419106317412,159.92307692307693,26.435897435897434,0.005247257115598664,0.01812688821752266,0.6610328638497652,3.355868544600939,0.4360711261642676,72.4213955124839,1514.7611805417796,8.070415258369803,0.9917910974619648,8.8,15.109869164916816,66.95,1.98,2
833,18.108695652173914,46,45,1.1,45,4.87719298245614,111.33333333333333,20.03030303030303,0.007258064516129033,0.024193548387096774,0.541838134430727,2.599451303155007,0.4528763769889841,54.588563486189145,1663.7030263001914,7.733488716415924,0.9925458629162333,8.8,11.404342606607862,95.39,5.39,2
997,21.67391304347826,46,46,1.1,46,5.40566037735849,116.075,19.775,0.007240204429301534,0.025979557069846677,0.6436107854630715,3.2731535756154746,0.45257731958762887,64.13474905338278,1813.1991220559394,7.914236731584039,0.9920688649285317,8.8,12.515101827220795,91.78,1.8,2
762,26.275862068965516,29,29,1.3,28,5.926952141057934,159.66666666666666,26.833333333333332,0.006216006216006216,0.015799015799015798,0.8023598820058997,2.7079646017699117,0.4717741935483871,52.894954626641464,1729.3619094856467,7.793983364029722,0.9934772094482425,8.7,14.032654538872297,70.19,1.9,2
827,21.763157894736842,38,38,1.2,38,5.278396436525613,137.92857142857142,23.571428571428573,0.0048742945100051305,0.021549512570549,0.6260053619302949,2.5428954423592494,0.4082624544349939,49.711812684999465,1306.665037483199,7.550270296570694,0.9911582129298091,8.8,12.543231718958825,83.23,1.8,2
861,30.75,28,28,1.2,28,5.897155361050328,167.34615384615384,27.76923076923077,0.00524515393386545,0.018244013683010263,0.6464379947229552,3.262532981530343,0.44219308700834326,55.17229201324003,1552.9688598659156,7.748278671179211,0.9918195348253591,8.8,15.600813008130082,74.1,2.04,2
903,27.363636363636363,33,33,1.2,32,5.642561983471074,157.75,26.964285714285715,0.004941599281221923,0.017969451931716084,0.687192118226601,3.1576354679802954,0.41732283464566927,54.60556480711686,1362.718095561649,7.639568542788197,0.9906458607934011,8.8,14.407248565388102,77.54,1.93,2
939,30.29032258064516,31,31,1.2,31,5.896484375,177.44444444444446,29.11111111111111,0.004761904761904762,0.019668737060041408,0.7973300970873787,3.3009708737864076,0.42560175054704596,56.869273471543515,1482.4382599679518,7.6844887030882,0.9895923037903007,8.8,15.436682812875743,74.57,2.02,2
1082,27.05,40,40,1.2,40,5.790575916230367,149.38888888888889,25.416666666666668,0.005163193804167435,0.01936197676562788,0.644559585492228,3.2538860103626943,0.37570093457943926,57.599333738100036,1139.9822814035276,7.667262622523639,0.9897813514501322,8.8,14.298743068391866,77.86,1.93,2
667,33.35,20,20,1.3,20,6.155988857938719,194.22222222222223,31.555555555555557,0.006246450880181715,0.016183986371379896,0.7785234899328859,2.838926174496644,0.4916286149162861,49.42380364917329,1892.8764470068916,7.634009160218287,0.9919632282443178,8.8,16.539400299850076,63.0,2.13,2
1051,30.91176470588235,34,34,1.2,34,6.137745974955277,175.51612903225808,28.451612903225808,0.004195549069682597,0.019153593578985773,0.714902807775378,3.585313174946004,0.4406614785992218,65.85247869422967,1662.367226604593,7.883387774450032,0.9900110910046115,8.8,15.658711591201655,73.94,2.04,2
746,23.3125,32,32,1.1,32,5.6,139.1153846153846,23.884615384615383,0.0032939884710403516,0.02086192698325556,0.6731054977711739,3.00148588410104,0.3932885906040268,44.355235866657914,1252.514190965913,7.360829743180003,0.9897049458713649,8.8,13.040817694369975,90.11,1.83,2
846,24.88235294117647,34,34,1.3,34,5.991701244813278,144.41935483870967,24.129032258064516,0.003322995126273815,0.015285777580859548,0.7157757496740548,3.3402868318122554,0.4723557692307692,58.53681183377966,1774.1620190076646,7.813512583515285,0.9912547955651022,8.8,13.560506188290919,71.6,1.87,2
781,21.10810810810811,37,37,1.2,36,5.83989501312336,113.52941176470588,19.91176470588235,0.006390593047034765,0.01687116564417178,0.6351744186046512,3.2819767441860463,0.4416445623342175,50.480664156928306,1586.7107220118983,7.606001322452107,0.9903608544057412,8.8,12.3382496452919,83.89,1.8,2
1159,22.725490196078432,51,51,1.3,50,5.913996627318719,129.33333333333334,22.066666666666666,0.004594962559564329,0.01718856364874064,0.6774500475737393,3.1960038058991436,0.4195501730103806,68.82216039409676,1401.610174171488,8.021822560981084,0.9922105930859499,8.8,12.850334128474515,73.79,1.82,2
1086,20.49056603773585,53,49,1.3,49,6.17595818815331,131.17073170731706,21.29268292682927,0.010282776349614395,0.023319867792875506,0.7516629711751663,3.311529933481153,0.4244817374136229,62.43263284752392,1497.2394432672406,7.922849159859785,0.9921594877335111,8.6,12.001014628722332,76.06,1.73,2
950,27.941176470588236,34,34,1.3,34,6.16205533596838,158.70967741935485,25.516129032258064,0.010880515817046141,0.017731210961112232,0.7459926017262639,2.870530209617756,0.48013245033112584,64.17031933141472,1876.44913268696,8.095783701479048,0.9940905146823766,8.8,14.608049535603715,68.49,1.95,2
751,19.763157894736842,38,38,1.2,38,5.5365239294710324,119.7,20.566666666666666,0.003861003861003861,0.022338665195808054,0.6862745098039216,2.5822021116138765,0.4470108695652174,50.30649830011273,1707.445247503805,7.603254318773086,0.9919846162959722,8.8,11.92923120050459,85.26,5.42,2
1190,21.636363636363637,55,55,1.2,55,5.7006369426751595,116.66,20.16,0.0040747028862478775,0.01969439728353141,0.7240723120837298,3.4690770694576596,0.45618556701030927,75.43373314043356,1725.9806934811756,8.137647413614122,0.9916451452131757,8.8,12.503284950343776,83.35,1.8,2
1051,31.848484848484848,33,33,1.2,33,5.760757314974183,194.22222222222223,32.629629629629626,0.006057164489873178,0.01608934317622563,0.7459634015069968,3.527448869752422,0.456071076011846,66.69926063820812,1652.7835873382608,7.93419632571773,0.9902820051223042,8.8,15.99534065680593,72.99,2.08,2
1156,34.0,34,34,1.4,34,6.375201288244766,194.75,31.4375,0.004620777565328234,0.014977692797960485,0.7905859750240154,3.446685878962536,0.44836716681376876,72.51504943472891,1561.142070406328,8.113920187218703,0.9921876154585089,8.8,16.776470588235295,53.89,2.15,2
837,25.363636363636363,33,33,1.3,33,6.077092511013216,136.34375,22.5625,0.005223711106064047,0.014535543947308653,0.6639784946236559,3.4919354838709675,0.4608695652173913,55.78156548892477,1666.3053532200254,7.758548897190283,0.9906728027901995,8.8,13.722515477354188,71.11,1.88,2
895,19.88888888888889,45,45,1.2,45,5.538288288288288,107.7948717948718,19.025641025641026,0.005641748942172073,0.021626704278326282,0.6370558375634517,3.253807106598985,0.41418764302059496,53.50177707414318,1358.8020819912906,7.706922166548293,0.9917665877617889,8.8,11.966728739913098,85.13,5.42,2
1141,17.28787878787879,66,62,1.2,61,6.157894736842105,101.78571428571429,16.392857142857142,0.011113040458412918,0.016148636916131272,0.7104446742502585,3.6173733195449844,0.5023474178403756,76.784224422544,2137.1441648869786,8.18645074816965,0.9916584771582299,8.6,11.088683504634426,87.77,5.35,2
973,23.73170731707317,41,41,1.1,41,5.2,136.66666666666666,24.272727272727273,0.004614370468029005,0.022632388486047022,0.6160919540229886,3.254022988505747,0.42916235780765255,60.697408884588725,1463.1259083102127,7.899695944777846,0.9922701480099996,8.8,13.178191662697717,89.69,1.84,2
1146,29.384615384615383,39,39,1.2,39,5.4047217537942664,171.5,30.625,0.003257328990228013,0.01972493666304741,0.6237816764132553,3.4327485380116958,0.43312666076173606,69.63804144189146,1487.637221709244,8.088115403829567,0.992640136927685,8.8,15.115102698348773,75.49,1.99,2
832,19.80952380952381,42,42,1.3,42,5.722610722610723,101.04878048780488,18.317073170731707,0.0016706443914081145,0.017899761336515514,0.6640106241699867,3.3851261620185924,0.463680387409201,57.189956163191944,1695.5639152112224,7.804740505057862,0.9914279053996778,8.8,11.943040293040294,76.75,5.42,2
1015,25.375,40,40,1.2,40,5.534979423868313,122.64102564102564,22.564102564102566,0.003105590062111801,0.01904761904761905,0.6170921198668147,3.7957824639289677,0.39152371342078707,56.710472821128135,1251.7846122387136,7.627061663559152,0.9882229621408312,8.8,13.726354679802956,79.56,1.88,2
1253,22.78181818181818,55,55,1.1,55,5.0077760497667185,124.54347826086956,22.543478260869566,0.004319281271596406,0.019695922598479614,0.6338028169014085,2.80193661971831,0.368,64.64998366181457,1105.6524003173975,7.902544866275733,0.9926816405038158,8.8,12.868513386055287,90.65,1.82,2
906,26.647058823529413,34,34,1.2,34,6.150984682713348,156.58620689655172,25.655172413793103,0.008961748633879782,0.016612021857923497,0.6902313624678663,3.2660668380462723,0.4507042253521127,56.45868110022545,1540.8634624407716,7.857280284708372,0.9931514327401216,8.8,14.159927282171147,78.27,1.91,2
1175,27.325581395348838,43,42,1.2,42,5.498381877022654,155.25,27.444444444444443,0.004790631653655075,0.021291696238467,0.6753875968992248,3.3488372093023258,0.4651567944250871,75.63204979685013,1864.4086893816477,8.092130594271463,0.9920055789893157,8.8,14.36001979218209,77.58,1.92,2
1046,25.51219512195122,41,41,1.2,41,5.84452296819788,151.02941176470588,24.88235294117647,0.007331661200077175,0.021223229789697085,0.7731843575418994,3.4268156424581004,0.43887775551102204,63.534088553587715,1598.8764395618114,7.911048552735616,0.9911739342356867,8.8,13.772755677843586,79.42,1.88,2
1343,18.14864864864865,74,66,1.1,66,5.097667638483965,107.0,19.732142857142858,0.009074410163339383,0.022768520046196998,0.580952380952381,2.934199134199134,0.34829721362229105,62.512624133280156,962.6356327655029,7.94169906572198,0.9926969621943625,8.5,11.225207784105775,95.35,1.68,2
1468,23.3015873015873,63,61,1.2,61,5.726315789473684,129.10714285714286,22.125,0.006707734428473648,0.01834360027378508,0.6398467432950191,3.2766283524904214,0.4048275862068966,80.68488471781686,1307.6965986993732,8.243830163632754,0.9929107021131561,8.8,12.982760261234375,81.66,1.81,2
1165,29.871794871794872,39,38,1.2,38,5.820338983050847,159.71428571428572,27.34285714285714,0.009050576752440106,0.022182786157941437,0.620162932790224,3.1731160896130346,0.3685612788632327,59.19509325690431,1192.7319033851693,7.637954583138629,0.9885170583240428,8.8,15.253438978760869,75.0,2.0,2
1192,19.866666666666667,60,60,1.1,60,5.115577889447236,101.52830188679245,18.22641509433962,0.007894253717642739,0.02276482467413255,0.5463320463320464,3.0723938223938223,0.3678357570573139,60.89911343206582,1133.2195405554478,7.800928636143683,0.9917557308861656,8.8,11.960089485458614,93.61,5.42,2
1107,20.5,54,54,1.3,54,5.858181818181818,113.75,19.833333333333332,0.006524102935846321,0.01649148242116709,0.6459183673469387,3.272448979591837,0.4032997250229148,62.697162091589405,1355.3102873802582,7.794540796408936,0.990173229659586,8.8,12.151219512195123,76.05,1.79,2
1227,27.266666666666666,45,45,1.3,45,5.887878787878788,140.75,24.0,0.005599104143337066,0.016637338025915854,0.7664233576642335,3.4653284671532845,0.44361525704809285,75.12476957076916,1556.2563269220523,8.120973799524167,0.9916208379162084,8.8,14.37365933170334,69.18,1.93,2
1078,21.137254901960784,51,51,1.2,50,5.728464419475656,109.14893617021276,18.893617021276597,0.006172839506172839,0.021219135802469136,0.672322375397667,3.022269353128314,0.4011352885525071,60.859390579547636,1355.773242365187,7.860572457663269,0.9922414123061197,8.8,12.347295281749064,83.86,1.8,2
1157,25.152173913043477,46,46,1.2,46,5.718032786885246,141.725,23.85,0.005941978329255505,0.02044739601537924,0.6709233791748527,3.364440078585462,0.44660194174757284,72.02702234287739,1643.9453298389308,8.137647803220824,0.9931440559602668,8.8,13.651189357784375,79.79,1.88,2
1228,24.07843137254902,51,51,1.2,51,5.524720893141946,161.08333333333334,28.13888888888889,0.008386103029265788,0.01728564093787438,0.5878003696857671,3.812384473197782,0.39291736930860033,65.24377927963302,1198.1474711375183,7.842381306066176,0.9898704047905257,8.8,13.292610334035894,80.88,1.85,2
866,24.742857142857144,35,35,1.3,35,5.943069306930693,131.96875,22.65625,0.010309278350515464,0.018509840674789127,0.6969292389853138,3.053404539385848,0.3808411214953271,48.019721096646734,1169.552282437999,7.593197836160822,0.9918500960282158,8.8,13.513771032662488,71.74,1.87,2
703,28.12,25,25,1.3,24,5.902964959568733,148.125,24.666666666666668,0.00697350069735007,0.01785216178521618,0.6682847896440129,2.8640776699029127,0.5145348837209303,53.96882018787682,2144.039128203517,7.824352147674235,0.993029220625954,8.7,14.670475106685632,68.31,1.96,2
750,21.428571428571427,35,35,1.1,35,5.272965879265092,122.75,21.678571428571427,0.006637806637806638,0.023088023088023088,0.6362252663622526,2.6133942161339423,0.4534246575342466,49.76043825195519,1591.5245952150938,7.687425032024553,0.9932852581950476,8.8,12.438095238095238,92.03,1.8,2
1167,25.933333333333334,45,45,1.2,45,5.4068627450980395,153.25,26.27777777777778,0.0044964028776978415,0.02068345323741007,0.6730401529636711,3.0697896749521987,0.4062229904926534,66.13662397934846,1296.663242288752,7.961884831024827,0.9924597692736971,8.8,13.915749785775493,78.99,1.9,2
1398,25.88888888888889,54,54,1.1,54,5.1891891891891895,159.0487804878049,28.70731707317073,0.0047169811320754715,0.018107121119902616,0.5465935787000783,3.580266249021143,0.36075036075036077,69.18503903591915,1008.3220449259196,7.899301594858371,0.9904814624794103,8.8,13.90061993323796,87.5,1.89,2
926,23.15,40,40,1.2,40,5.494824016563147,115.53846153846153,20.384615384615383,0.0030809859154929575,0.02112676056338028,0.6327272727272727,3.6072727272727274,0.4644808743169399,62.81547541401635,1763.2323232323233,7.997234335589592,0.9923595175051486,8.8,12.987861771058315,81.82,1.83,2
1188,23.76,50,50,1.2,50,5.633956386292835,127.42222222222222,21.4,0.009324814367121395,0.019858400967017787,0.6446991404011462,3.2951289398280803,0.4486301369863014,73.89320314499489,1641.4023238269344,8.123791228876293,0.9928248058278136,8.8,13.187501683501687,81.2,1.84,2
960,35.55555555555556,27,27,1.3,27,6.216049382716049,211.17391304347825,34.869565217391305,0.011651676206050695,0.014309076042518397,0.5995145631067961,3.2815533980582523,0.43964562569213733,58.20972199901357,1574.8715713073805,7.733413334396459,0.9904593660418314,8.8,17.347222222222225,60.77,2.21,2
